"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher"
"X213_18S",334,360.277777777778,10.4481667006444,360.421623227148,9.40151256492034,3.83777435573947,0.95049179444714,20.1986718935368,52.4949537350892
"X214_18S",197,245.461538461538,21.9902147810534,232.758308662278,7.47406867900342,3.4645498831124,0.928896280012821,14.0639617755627,32.1692865942348
"X215_18S",481,499.529411764706,8.22039192659412,493.039359519876,10.749917290869,2.10894336498398,0.647274552733902,2.83506621864341,75.7972569570745
"X216_18S",337,416.071428571429,23.0897854733396,413.21365093926,10.3014028998437,4.16068214665541,0.959225387314969,24.525064351307,63.6428342642317
"X217_18S",202,249.571428571429,21.1914606516332,228.22590038485,7.47941143100466,3.39672747246359,0.927033595677029,13.7049373513556,32.6251481623126
"X218_18S",274,357.785714285714,27.1746849097877,340.183645435065,9.34980530794219,3.36444997615816,0.918081204698014,12.2072107666329,48.2711965522401
"X219_18S",247,295.48717948718,16.1673807256214,302.671919173725,8.75844176228639,2.93683321829908,0.853241032819457,6.81389368712167,42.3808465947878
"X220_18S",54,81.5,22.7246454142293,70.0097871354546,3.97042020432127,2.87228788422313,0.911305390010595,11.2746422823152,7.37867211220238
"X222_18S",178,193,8.65638870743227,194.610030309987,6.79477415656342,3.52516866868518,0.915873069543399,11.8868000362366,28.8966484538683
"X224_18S",204,230.25,11.5115380998457,228.834352363252,7.45211963059173,3.31225316302602,0.886663314345077,8.82326842558909,39.8501769199316
"X225_18S",518,663.5625,33.085342574796,668.758888075286,13.526636243652,4.03418081745753,0.955192400711593,22.3176428972111,86.4468498998801
"X226_18S",442,519.781818181818,21.1854631330124,528.039536186752,11.6208362086537,3.97961037044882,0.952917069855614,21.2391199301609,70.7938598010744
"X227_18S",304,347.571428571429,14.6376628307966,346.525900417557,8.96524998160207,4.02249971474431,0.966628836225155,29.9659911996776,56.7145662126991
"X230_18S",595,758.035714285714,33.4675764233419,754.849657492117,13.8589582217634,4.27368763624523,0.970935418069398,34.4061374214063,108.673792366693
"X231_18S",460,579.181818181818,29.5149905314948,569.920803127354,11.9418881002269,4.26808808551295,0.968967807504719,32.2246003131127,78.4332541233961
"X232_18S",283,320.6,14.2644548204479,314.617592407363,8.6742337526871,3.81484895597151,0.941438595271906,17.0760931135976,51.0216448375944
"X233_18S",413,544.35593220339,31.2318493463295,540.345192166099,11.935938661593,3.21432750748657,0.857726135144666,7.02869779363069,70.0171334586664
"X234_18S",174,195.368421052632,10.4578873614201,197.586767568962,6.98402974177779,3.2761134765519,0.890315989357784,9.11709914822455,29.7717254285898
"X235_18S",358,444.418181818182,22.9715149005977,455.347628211427,10.8749318351946,3.583165463522,0.916158451076078,11.9272605627479,62.5166033637275
"X236_18S",545,596.428571428571,14.9997039893446,590.847461565927,11.6228414135067,4.07681326153473,0.954775451063589,22.1118844414807,95.9417975447904
"X237_18S",232,271.176470588235,17.1659633824282,263.195918015344,7.9623138591783,3.26125088832547,0.878537628633581,8.23300244141677,38.1340868847189
"X238_18S",261,357.486486486486,28.0105417960985,361.066975382664,10.2415812443086,2.68317399322106,0.869525320561594,7.66432233674948,39.57985676554
"X239_18S",401,498.065217391304,26.4262029184297,493.260132754646,11.1628875782244,3.79934934790805,0.925447721153755,13.4134062093847,66.1289077464337
"X240_18S",308,373.807692307692,22.904508454328,349.806772885081,9.1818123938085,3.80448721798371,0.952061571432766,20.8600913690255,53.152116343967
"X241_18S",366,431.1,21.7961361017901,411.054354074601,10.0608547886717,3.47537857381919,0.912666239820007,11.4503257152677,56.6607054205802
"X242_18S",657,854.642276422764,34.9694780368068,914.75414461647,16.6871674757915,4.12665614217562,0.959303384090311,24.5720676682092,121.506489621227
"X244_18S",227,250.4,11.9044627038926,245.916905950423,7.54146649798523,3.3124244057722,0.917124284300594,12.0662608046372,35.8355375007018
"X245_18S",477,560.882352941176,22.9142744742758,545.406843922484,11.4937056774057,4.18954300110936,0.960842388355158,25.5378190342647,81.6388423114954
"X246_18S",339,376.560975609756,13.1810181395432,376.742574190648,9.52120663628137,3.84106257193065,0.952651310111515,21.1199085414017,54.546172224887
"X247_18S",272,327.647058823529,22.6961363869777,306.395921568627,8.54602465954934,3.41328069418796,0.893754297384504,9.41214538924934,41.9917654685414
"X248_18S",493,582.717647058824,21.0965387499943,609.320230437602,12.5872725168226,4.15759716549559,0.957385943595034,23.4664353587205,93.8005583807187
"X249_18S",512,667.77358490566,36.9222524013541,634.283171782236,12.6959054718551,4.17736133472251,0.958202341295817,23.9247850478268,88.9910630371394
"X250_18S",315,355.529411764706,14.6211532327512,352.897518174998,9.36012688285054,3.17325665503161,0.871493608378916,7.78171410297332,50.6704930252376
"X251_18S",432,556.591836734694,31.6131244304724,534.741712302387,11.5298838090765,4.3060182036995,0.971576202337899,35.181787173125,77.6565733644277
"X252_18S",316,353.058823529412,16.4331629537225,338.015614232255,8.85031495408463,4.21172510255877,0.964247696040498,27.9702253911448,52.1806167492659
"X255_18S",359,393.166666666667,14.0542077152958,381.071399572943,9.61061403477615,4.04319311223158,0.951478815981052,20.6095547794031,60.2325207151743
"X256_18S",454,682.045454545455,46.972921158962,703.364087052964,14.8267652330583,3.12485396402539,0.849643203984109,6.65084669597714,78.8130950411011
"X257_18S",399,484.024390243902,24.6054837108555,463.719175245615,10.5752593325491,3.32585012263125,0.892509340728353,9.30313393532023,64.5124716291074
"X258_18S",519,652.015384615385,30.6801177919556,635.962751309319,12.5581216145428,3.69356747916439,0.937152983543425,15.9116543056735,85.8486717373002
"X259_18S",161,180.714285714286,10.6342064859461,176.031187594914,6.5751431021442,3.02826355161776,0.869769554186137,7.6786959742831,27.1589748866706
"X260_18S",238,298.2,25.115548620375,282.27240340673,8.14667341067973,3.30606938784151,0.906507510842695,10.6960463777733,37.0384548016867
"X261_18S",516,617.024096385542,23.2156013674187,650.244485510833,13.3468048348428,3.93312318436157,0.953058109730114,21.3029342076052,84.1691472757498
"X262_18S",381,441.714285714286,22.8643546358836,410.187700096791,10.0017319652821,4.23372003305614,0.956799279907839,23.1477623027273,68.344560823988
"X263_18S",373,444.027027027027,21.9989109127571,422.840821962195,9.95502483607642,3.44442625218151,0.9134843177775,11.5585980981831,58.9393496616636
"X264_18S",514,595.341463414634,19.7783205107819,609.285575502702,12.1912294110891,3.73622617788474,0.915939312055824,11.8961672150969,89.6629953251345
"X265_18S",171,200.0625,13.8261043881882,195.885804908275,7.06246363785493,2.5816861778211,0.846156986882702,6.50013269850315,24.7671701961611
"X266_18S",270,319.5,19.713559714565,305.470994000564,8.58952604624351,2.8860103663114,0.784193801070724,4.63378718943899,41.6175888026536
"X267_18S",332,421.071428571429,25.3470078750926,427.13250317944,10.6707805996984,4.03697218189246,0.967705478013863,30.9650039232436,58.2694610612819
"X268_18S",159,176.769230769231,10.0167801659745,175.598625959671,6.39368587084561,1.71415705187858,0.47214545839771,1.89446129792598,22.6363018769191
"X269_18S",426,486.767857142857,17.4832787219777,485.159876951914,10.7606839671497,3.97232729658842,0.960969772714289,25.6211677344268,72.3927398280215
"X270_18S",372,447.782608695652,21.7872206038811,446.559510297027,10.5949763875602,3.71535026125325,0.942708869166346,17.454708703578,61.73919328067
"X271_18S",229,258.333333333333,13.4920728709611,248.471700094618,7.75534036051018,2.27812629175411,0.661601592072544,2.95509664517799,34.3213132204405
"X272_18S",249,272.333333333333,10.2458317127803,269.995678276697,8.0004686126252,2.88183545210932,0.824061680594168,5.68381011809784,38.8489503338604
"X273_18S",506,558.317073170732,16.9081134389126,546.659096513042,11.6167449103872,4.3789122149346,0.962090474753027,26.3785946535917,85.1376953720904
"X274_18S",504,660.935483870968,35.4470872120105,678.45936557094,14.083468244371,4.31745649665725,0.969838600720655,33.1549604425947,84.0397171030142
"X275_18S",559,698.159090909091,29.2106032958772,713.964618552681,13.6676978808574,4.09224673172742,0.956816235077409,23.1568507700185,108.174858523437
"X276_18S",351,422.090909090909,22.7349924381891,416.646819742073,10.2061026545243,3.43093455723175,0.88529180631449,8.71777305413469,53.9381432045882
"X277_18S",590,652.08,16.5336561871553,653.978084081319,12.5223842764083,3.49032223225283,0.86698182737682,7.51776979249928,98.6162888112717
"X279_18S",676,811.064516129032,28.1236902444996,818.116559925774,14.4179495288399,4.0612307455061,0.95846333703057,24.0751164997529,110.847828245846
"X280_18S",305,489.52380952381,45.5435619395124,504.824570994566,13.3862679122617,3.37794694249439,0.930211003492704,14.3289064185849,57.6924510344356
"X281_18S",720,969.310344827586,42.6196806569715,1011.84620220692,17.094898935759,4.05294911866227,0.96018095305019,25.1136096064892,125.473600431708
"X282_18S",449,562.681818181818,27.023029222547,584.494541303429,12.5378848346024,3.50854674529441,0.908918627436148,10.9791933504181,73.3820132087839
"X283_18S",489,587.614285714286,23.8332423499225,598.564253772459,12.4383924751915,4.34849312127021,0.969798103393994,33.1105033914043,90.428993742123
"X285_18S",338,377.371428571429,14.1998410772473,374.418791599175,9.60784512606589,3.69833254510352,0.944316223220338,17.9585519846642,52.6303858067805
"X286_18S",318,362,15.4445335302081,360.077142948359,9.41685002116396,3.43767798097313,0.913454448215742,11.5546088664708,50.0623410292566
"X287_18S",566,635.765625,18.7548717225499,633.895126057981,12.4536903478913,3.99795174672644,0.945051905067706,18.1989930903371,90.9429248767111
"X288_18S",496,603.35,26.5356628963315,592.511041849859,12.0657592174171,4.0051749188972,0.947342299847746,18.9905749227294,85.4460880499073
"X289_18S",361,409.468085106383,15.4154116953579,411.194100838672,9.95685806373412,3.82589954102908,0.947675701864181,19.1115798133459,59.039931557755
"X290_18S",440,555,28.2679765806205,551.160631038832,11.8209867073705,3.5698434677376,0.931653215188712,14.6312661635963,70.4300856977151
"X292_18S",661,850.168539325843,36.9986569898156,866.712898415432,15.4439163627972,4.47934089434158,0.976420167160545,42.4091216765007,114.130742659357
"X293_18S",552,617.470588235294,16.6912371403885,622.146050440119,11.7900026432365,4.0171600052801,0.949723510564589,19.8900124338369,98.0599151072806
"X294_18S",238,272.5,19.2783132437781,251.936144218366,7.44660245394851,3.5055584593672,0.884295566780323,8.64271119241725,36.374008121553
"X295_18S",594,727.095238095238,30.9691560504347,704.700823423404,13.3316400853097,3.91827002274444,0.917400849236351,12.1066620026327,100.344745320291
"X296_18S",454,571.049180327869,28.2573963284167,576.089010314761,12.271526791388,3.54320028257662,0.931448483264835,14.5875692854952,72.8611179171102
"X297_18S",399,537.75,35.5861831377722,514.109836809288,11.527850506783,3.69863916982939,0.948248410691302,19.3230780611396,65.6549719659072
